시도,시군구,성별,연령구분, 2019년 ,,, 2020년 ,,, 2021년 ,,, 2022년 ,,, 2023년 ,,,,,
,,,,요양급여비용,입내원일수,환자수,요양급여비용,입내원일수,환자수,요양급여비용,입내원일수,환자수,요양급여비용,입내원일수,환자수,요양급여비용,입내원일수,환자수,,,
서울,도봉구,남,60~69세," 718,352,040 "," 21,791 "," 3,521 "," 749,195,050 "," 23,329 "," 3,781 "," 824,821,060 "," 25,671 "," 4,011 "," 846,719,270 "," 26,229 "," 4,017 "," 1,016,538,140 "," 26,985 "," 4,056 ",,,
서울,도봉구,남,70~79세," 518,717,540 "," 15,580 "," 2,442 "," 496,193,650 "," 16,422 "," 2,496 "," 507,089,110 "," 16,952 "," 2,542 "," 627,491,790 "," 17,552 "," 2,573 "," 750,829,910 "," 18,566 "," 2,656 ",,,
서울,도봉구,남,80~89세," 269,865,360 "," 5,903 ", 742 ," 266,515,440 "," 6,235 ", 814 ," 248,454,730 "," 6,503 ", 936 ," 244,366,930 "," 7,074 "," 1,081 "," 313,076,110 "," 7,987 "," 1,154 ",,,
서울,도봉구,남,90~99세," 29,954,900 ", 446 , 59 ," 17,971,430 ", 396 , 51 ," 34,754,580 ", 564 , 61 ," 64,899,360 ", 964 , 72 ," 53,945,900 ", 923 , 88 ,,,
서울,도봉구,남,100세 이상, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,
서울,도봉구,여,0~9세, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,
서울,도봉구,여,10~19세," 2,001,930 ", 59 , 15 ," 2,017,570 ", 64 , 16 ," 1,488,640 ", 52 , 17 ," 2,395,070 ", 55 , 13 ," 14,416,140 ", 127 , 13 ,,,
서울,도봉구,여,20~29세," 7,878,860 ", 232 , 64 ," 14,091,820 ", 312 , 83 ," 15,711,640 ", 379 , 86 ," 18,649,950 ", 288 , 83 ," 15,327,870 ", 381 , 95 ,,,
서울,도봉구,여,30~39세," 22,961,750 ", 802 , 162 ," 24,912,730 ", 836 , 167 ," 38,971,260 ", 862 , 188 ," 39,456,130 "," 1,042 ", 212 ," 59,516,850 "," 1,000 ", 194 ,,,
서울,도봉구,여,40~49세," 99,028,930 "," 3,196 ", 595 ," 113,086,380 "," 3,399 ", 614 ," 128,998,150 "," 3,947 ", 648 ," 130,427,800 "," 3,893 ", 618 ," 166,917,890 "," 3,974 ", 606 ,,,
서울,도봉구,여,50~59세," 357,965,020 "," 11,267 "," 1,939 "," 379,301,600 "," 11,774 "," 1,980 "," 415,061,460 "," 12,780 "," 2,050 "," 421,119,690 "," 12,507 "," 1,982 "," 454,856,690 "," 12,026 "," 1,851 ",,,
서울,도봉구,여,60~69세," 475,784,910 "," 16,468 "," 2,826 "," 573,701,050 "," 18,293 "," 2,986 "," 653,539,390 "," 20,620 "," 3,241 "," 738,544,640 "," 21,838 "," 3,302 "," 779,227,790 "," 22,991 "," 3,328 ",,,
서울,도봉구,여,70~79세," 623,269,010 "," 18,005 "," 2,755 "," 672,685,350 "," 18,456 "," 2,823 "," 686,242,560 "," 19,124 "," 2,904 "," 665,044,310 "," 18,816 "," 2,864 "," 710,271,230 "," 19,352 "," 2,837 ",,,
서울,도봉구,여,80~89세," 453,530,660 "," 9,814 "," 1,260 "," 361,536,000 "," 9,022 "," 1,314 "," 377,673,030 "," 9,516 "," 1,450 "," 470,013,550 "," 10,802 "," 1,597 "," 555,761,210 "," 12,224 "," 1,723 ",,,
서울,도봉구,여,90~99세," 56,100,230 ", 995 , 124 ," 36,124,030 ", 789 , 120 ," 27,180,660 ", 692 , 118 ," 62,866,990 "," 1,126 ", 153 ," 54,959,550 "," 1,018 ", 165 ,,,
서울,도봉구,여,100세 이상, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,
서울,동대문구,남,0~9세, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,
서울,동대문구,남,10~19세," 8,954,870 ", 115 , 33 ," 19,808,070 ", 165 , 32 ," 17,927,620 ", 193 , 47 ," 20,176,550 ", 194 , 42 ," 18,466,270 ", 184 , 46 ,,,
서울,동대문구,남,20~29세," 60,824,140 ", 849 , 172 ," 69,766,190 ", 822 , 185 ," 68,705,110 ", 867 , 204 ," 53,937,730 ", 831 , 209 ," 70,833,450 ", 823 , 193 ,,,
서울,동대문구,남,30~39세," 169,486,350 "," 2,861 ", 628 ," 164,597,020 "," 3,066 ", 652 ," 183,263,910 "," 3,247 ", 686 ," 164,041,360 "," 2,934 ", 652 ," 220,816,190 "," 3,014 ", 688 ,,,
서울,동대문구,남,40~49세," 659,410,730 "," 11,817 "," 2,238 "," 599,545,290 "," 11,627 "," 2,227 "," 520,331,700 "," 10,904 "," 2,232 "," 471,386,300 "," 9,851 "," 2,094 "," 559,367,630 "," 9,834 "," 2,052 ",,,
서울,동대문구,남,50~59세," 1,156,408,510 "," 24,806 "," 4,620 "," 982,455,220 "," 23,205 "," 4,507 "," 1,066,227,020 "," 22,900 "," 4,443 "," 1,039,477,790 "," 22,138 "," 4,256 "," 1,131,575,010 "," 21,754 "," 4,221 ",,,
서울,동대문구,남,60~69세," 1,384,399,040 "," 30,381 "," 5,430 "," 1,435,886,180 "," 31,250 "," 5,575 "," 1,372,933,430 "," 31,733 "," 5,883 "," 1,485,305,940 "," 32,102 "," 5,955 "," 1,687,784,460 "," 32,918 "," 6,046 ",,,
서울,동대문구,남,70~79세," 910,595,190 "," 21,005 "," 3,542 "," 1,011,338,370 "," 21,754 "," 3,639 "," 1,182,453,730 "," 22,424 "," 3,640 "," 1,103,914,850 "," 22,091 "," 3,853 "," 1,145,003,570 "," 22,975 "," 3,906 ",,,
서울,동대문구,남,80~89세," 292,021,690 "," 6,568 "," 1,028 "," 454,183,690 "," 7,841 "," 1,165 "," 424,292,480 "," 8,481 "," 1,331 "," 574,768,130 "," 9,579 "," 1,502 "," 551,587,190 "," 9,820 "," 1,617 ",,,
서울,동대문구,남,90~99세," 5,363,240 ", 223 , 43 ," 36,370,460 ", 599 , 59 ," 41,037,720 ", 678 , 66 ," 30,923,650 ", 580 , 72 ," 37,279,710 ", 550 , 85 ,,,
서울,동대문구,남,100세 이상, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,
서울,동대문구,여,0~9세, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,
서울,동대문구,여,10~19세," 10,463,420 ", 171 , 33 ," 23,690,920 ", 191 , 28 ," 23,639,030 ", 204 , 47 ," 20,412,660 ", 169 , 39 ," 22,745,410 ", 181 , 38 ,,,
서울,동대문구,여,20~29세," 43,661,660 ", 493 , 114 ," 37,392,980 ", 538 , 140 ," 65,688,930 ", 690 , 166 ," 63,143,710 ", 718 , 183 ," 67,018,520 ", 726 , 183 ,,,
서울,동대문구,여,30~39세," 66,792,500 "," 1,147 ", 276 ," 108,946,180 "," 1,341 ", 296 ," 135,278,000 "," 1,462 ", 314 ," 95,612,470 "," 1,231 ", 281 ," 95,314,410 "," 1,252 ", 305 ,,,
서울,동대문구,여,40~49세," 243,863,810 "," 4,410 ", 874 ," 223,748,690 "," 4,362 ", 884 ," 246,049,780 "," 4,226 ", 853 ," 243,071,570 "," 3,803 ", 819 ," 303,276,660 "," 4,040 ", 820 ,,,
서울,동대문구,여,50~59세," 721,138,590 "," 15,894 "," 2,876 "," 614,267,640 "," 15,047 "," 2,806 "," 757,204,050 "," 15,072 "," 2,823 "," 672,128,000 "," 14,009 "," 2,714 "," 750,138,690 "," 13,842 "," 2,573 ",,,
서울,동대문구,여,60~69세," 1,017,239,960 "," 24,132 "," 4,311 "," 1,035,425,020 "," 24,774 "," 4,493 "," 1,248,796,680 "," 26,183 "," 4,671 "," 1,185,274,070 "," 25,398 "," 4,714 "," 1,429,140,650 "," 26,243 "," 4,734 ",,,
서울,동대문구,여,70~79세," 1,066,267,250 "," 25,207 "," 4,154 "," 1,063,632,110 "," 24,774 "," 4,210 "," 1,197,557,580 "," 25,561 "," 4,302 "," 1,140,900,970 "," 24,957 "," 4,334 "," 1,353,866,240 "," 26,253 "," 4,464 ",,,
서울,동대문구,여,80~89세," 542,013,530 "," 9,872 "," 1,557 "," 527,724,140 "," 10,453 "," 1,689 "," 600,335,450 "," 11,789 "," 1,866 "," 685,791,750 "," 13,133 "," 2,172 "," 697,070,200 "," 13,271 "," 2,255 ",,,
서울,동대문구,여,90~99세," 27,327,130 ", 591 , 118 ," 63,732,920 "," 1,012 ", 134 ," 66,466,440 "," 1,004 ", 162 ," 42,564,020 ", 874 , 174 ," 43,834,340 ", 886 , 189 ,,,
서울,동대문구,여,100세 이상, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,
서울,동작구,남,0~9세," 2,100,570 ", 38 , 15 , - , - , - , - , - , - , - , - , - , - , - , - ,,,
서울,동작구,남,10~19세," 31,956,560 ", 374 , 62 ," 31,889,880 ", 364 , 59 ," 21,654,670 ", 356 , 62 ," 30,948,300 ", 375 , 65 ," 23,775,920 ", 348 , 62 ,,,
서울,동작구,남,20~29세," 52,019,180 ", 998 , 230 ," 96,265,030 "," 1,078 ", 225 ," 66,611,820 "," 1,104 ", 275 ," 70,378,120 "," 1,139 ", 270 ," 85,705,680 "," 1,103 ", 267 ,,,
서울,동작구,남,30~39세," 289,361,300 "," 4,107 ", 783 ," 198,454,090 "," 3,819 ", 765 ," 273,510,890 "," 4,055 ", 781 ," 226,892,800 "," 3,821 ", 724 ," 226,724,840 "," 3,633 ", 724 ,,,
서울,동작구,남,40~49세," 626,161,290 "," 12,438 "," 2,240 "," 563,686,770 "," 11,543 "," 2,181 "," 640,976,750 "," 12,017 "," 2,194 "," 588,758,840 "," 11,278 "," 2,076 "," 577,490,320 "," 10,938 "," 2,005 ",,,
서울,동작구,남,50~59세," 1,183,564,710 "," 23,679 "," 4,125 "," 1,036,903,470 "," 22,850 "," 4,095 "," 1,108,492,430 "," 23,035 "," 4,148 "," 1,089,716,710 "," 22,965 "," 4,056 "," 1,249,216,210 "," 22,988 "," 4,015 ",,,
서울,동작구,남,60~69세," 1,401,520,650 "," 31,196 "," 5,195 "," 1,265,671,620 "," 30,323 "," 5,279 "," 1,411,539,490 "," 32,188 "," 5,403 "," 1,503,120,210 "," 31,978 "," 5,446 "," 1,628,795,360 "," 32,428 "," 5,463 ",,,
서울,동작구,남,70~79세," 1,129,462,950 "," 24,878 "," 3,916 "," 1,156,565,730 "," 24,030 "," 3,908 "," 1,067,005,420 "," 23,760 "," 3,884 "," 1,172,165,700 "," 24,814 "," 3,971 "," 1,353,692,580 "," 25,588 "," 4,146 ",,,
서울,동작구,남,80~89세," 414,548,770 "," 7,691 "," 1,230 "," 412,578,430 "," 8,113 "," 1,312 "," 554,115,290 "," 9,068 "," 1,455 "," 493,546,380 "," 10,359 "," 1,702 "," 603,874,220 "," 11,226 "," 1,807 ",,,
서울,동작구,남,90~99세," 24,553,160 ", 446 , 66 ," 17,107,270 ", 414 , 84 ," 20,432,710 ", 534 , 80 ," 61,225,290 ", 792 , 99 ," 56,891,410 ", 513 , 103 ,,,
서울,동작구,남,100세 이상, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,
서울,동작구,여,0~9세," 1,920,020 ", 50 , 17 , - , - , - , - , - , - , - , - , - , - , - , - ,,,
서울,동작구,여,10~19세," 28,816,810 ", 274 , 48 ," 24,565,370 ", 268 , 51 ," 20,339,580 ", 273 , 52 ," 42,995,140 ", 390 , 57 ," 21,492,710 ", 285 , 53 ,,,
서울,동작구,여,20~29세," 64,341,040 ", 889 , 189 ," 53,874,220 ", 894 , 195 ," 57,704,450 ", 987 , 198 ," 62,788,470 ", 909 , 208 ," 52,096,110 ", 883 , 209 ,,,
서울,동작구,여,30~39세," 162,178,910 "," 2,063 ", 361 ," 68,217,200 "," 1,550 ", 343 ," 103,232,470 "," 1,732 ", 359 ," 72,198,280 "," 1,659 ", 354 ," 111,629,800 "," 1,900 ", 387 ,,,
서울,동작구,여,40~49세," 225,176,260 "," 4,833 ", 881 ," 200,529,310 "," 4,824 ", 880 ," 226,078,150 "," 4,874 ", 908 ," 244,114,880 "," 4,609 ", 857 ," 257,923,640 "," 4,570 ", 833 ,,,
서울,동작구,여,50~59세," 636,037,170 "," 15,284 "," 2,675 "," 578,874,240 "," 14,435 "," 2,596 "," 809,719,370 "," 14,584 "," 2,527 "," 593,184,890 "," 13,566 "," 2,424 "," 599,735,620 "," 13,065 "," 2,332 ",,,
서울,동작구,여,60~69세," 1,117,326,790 "," 26,602 "," 4,560 "," 1,057,533,840 "," 26,499 "," 4,546 "," 1,009,750,530 "," 27,318 "," 4,629 "," 1,046,841,290 "," 26,467 "," 4,628 "," 1,101,500,880 "," 26,504 "," 4,538 ",,,
서울,동작구,여,70~79세," 1,333,172,860 "," 28,582 "," 4,559 "," 1,145,870,950 "," 26,675 "," 4,421 "," 1,136,822,150 "," 27,460 "," 4,554 "," 1,192,904,910 "," 28,296 "," 4,686 "," 1,344,692,500 "," 28,448 "," 4,701 ",,,
서울,동작구,여,80~89세," 478,943,140 "," 10,585 "," 1,746 "," 527,878,530 "," 10,425 "," 1,803 "," 558,408,540 "," 11,992 "," 1,931 "," 579,475,860 "," 13,270 "," 2,332 "," 685,725,280 "," 14,021 "," 2,368 ",,,
서울,동작구,여,90~99세," 26,862,330 ", 885 , 168 ," 33,618,200 ", 929 , 168 ," 50,243,830 "," 1,022 ", 173 ," 33,482,570 "," 1,078 ", 211 ," 52,111,630 ", 951 , 186 ,,,
서울,동작구,여,100세 이상, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,
서울,마포구,남,0~9세, - , - , - , - , - , - ," 1,137,900 ", 12 , 10 ," 2,964,060 ", 26 , 21 ," 1,265,160 ", 14 , 11 ,,,
서울,마포구,남,10~19세," 2,236,650 ", 71 , 22 ," 2,221,870 ", 69 , 21 ," 4,487,420 ", 86 , 31 ," 5,805,290 ", 94 , 48 ," 4,710,440 ", 96 , 36 ,,,
서울,마포구,남,20~29세," 15,550,610 ", 531 , 130 ," 19,307,260 ", 542 , 153 ," 24,433,730 ", 650 , 173 ," 27,127,230 ", 651 , 186 ," 25,892,530 ", 657 , 189 ,,,
서울,마포구,남,30~39세," 84,669,660 "," 2,942 ", 630 ," 93,027,580 "," 2,942 ", 602 ," 103,057,580 "," 2,903 ", 613 ," 107,811,760 "," 2,656 ", 619 ," 107,853,080 "," 2,712 ", 619 ,,,
서울,마포구,남,40~49세," 321,622,440 "," 11,900 "," 2,126 "," 346,783,120 "," 11,956 "," 2,080 "," 372,896,630 "," 11,356 "," 2,003 "," 345,785,930 "," 10,334 "," 1,995 "," 342,256,810 "," 9,942 "," 1,923 ",,,
서울,마포구,남,50~59세," 521,748,670 "," 20,413 "," 3,527 "," 570,281,140 "," 20,635 "," 3,526 "," 636,616,600 "," 20,880 "," 3,490 "," 636,788,790 "," 19,534 "," 3,484 "," 647,970,290 "," 19,591 "," 3,496 ",,,
서울,마포구,남,60~69세," 563,592,210 "," 22,391 "," 3,626 "," 591,771,550 "," 22,320 "," 3,651 "," 651,941,610 "," 22,261 "," 3,698 "," 633,042,970 "," 20,608 "," 3,654 "," 656,261,740 "," 20,563 "," 3,717 ",,,
서울,마포구,남,70~79세," 444,001,870 "," 17,604 "," 2,581 "," 450,465,510 "," 17,269 "," 2,598 "," 463,545,170 "," 15,953 "," 2,484 "," 402,349,530 "," 14,299 "," 2,440 "," 415,084,610 "," 14,432 "," 2,415 ",,,
서울,마포구,남,80~89세," 152,851,270 "," 5,865 ", 805 ," 171,173,230 "," 6,413 ", 882 ," 178,905,360 "," 6,518 ", 925 ," 177,470,530 "," 6,701 "," 1,080 "," 184,812,790 "," 6,817 "," 1,099 ",,,
서울,마포구,남,90~99세," 7,536,870 ", 288 , 38 ," 7,379,400 ", 268 , 50 ," 5,230,280 ", 265 , 56 ," 6,811,260 ", 320 , 54 ," 8,237,020 ", 311 , 61 ,,,
서울,마포구,남,100세 이상, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,
서울,마포구,여,0~9세, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,
서울,마포구,여,10~19세," 2,065,160 ", 46 , 20 ," 2,014,910 ", 32 , 11 ," 3,048,220 ", 47 , 22 ," 3,954,750 ", 51 , 35 ," 2,811,840 ", 40 , 28 ,,,
서울,마포구,여,20~29세," 16,188,960 ", 404 , 128 ," 20,293,240 ", 455 , 134 ," 25,693,750 ", 572 , 170 ," 29,419,730 ", 610 , 193 ," 32,228,800 ", 619 , 217 ,,,
서울,마포구,여,30~39세," 30,179,240 "," 1,040 ", 247 ," 36,296,900 "," 1,133 ", 251 ," 52,474,550 "," 1,246 ", 337 ," 45,595,440 "," 1,089 ", 336 ," 51,690,030 "," 1,250 ", 378 ,,,
서울,마포구,여,40~49세," 114,089,580 "," 4,217 ", 725 ," 120,441,840 "," 4,172 ", 712 ," 132,079,060 "," 4,033 ", 745 ," 121,420,090 "," 3,610 ", 716 ," 125,859,460 "," 3,385 ", 713 ,,,
서울,마포구,여,50~59세," 327,523,120 "," 12,562 "," 2,024 "," 338,000,860 "," 12,231 "," 1,973 "," 368,060,130 "," 11,801 "," 2,007 "," 355,379,140 "," 11,000 "," 1,956 "," 378,358,200 "," 11,013 "," 1,933 ",,,
서울,마포구,여,60~69세," 536,032,660 "," 20,675 "," 3,278 "," 565,660,640 "," 20,427 "," 3,292 "," 623,383,910 "," 20,566 "," 3,340 "," 591,951,810 "," 18,847 "," 3,268 "," 615,160,760 "," 18,598 "," 3,199 ",,,
서울,마포구,여,70~79세," 585,889,810 "," 22,814 "," 3,303 "," 617,323,260 "," 21,895 "," 3,280 "," 606,147,710 "," 20,822 "," 3,141 "," 553,002,160 "," 18,332 "," 3,059 "," 552,430,380 "," 17,825 "," 2,965 ",,,
서울,마포구,여,80~89세," 223,406,190 "," 8,783 "," 1,259 "," 251,492,530 "," 9,233 "," 1,339 "," 277,611,110 "," 9,227 "," 1,423 "," 306,470,990 "," 9,786 "," 1,528 "," 349,927,840 "," 10,588 "," 1,629 ",,,
서울,마포구,여,90~99세," 8,562,130 ", 467 , 82 ," 13,352,560 ", 540 , 108 ," 12,979,610 ", 626 , 111 ," 23,422,680 ", 769 , 145 ," 18,995,200 ", 705 , 139 ,,,
서울,마포구,여,100세 이상, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,
서울,서대문구,남,0~9세," 14,067,500 ", 78 , 13 ," 22,358,370 ", 104 , 18 ," 8,623,300 ", 73 , 17 ," 8,597,000 ", 68 , 13 ," 13,225,700 ", 87 , 18 ,,,
서울,서대문구,남,10~19세," 64,799,920 ", 462 , 98 ," 56,040,020 ", 390 , 85 ," 73,404,080 ", 456 , 100 ," 55,081,190 ", 465 , 112 ," 54,988,870 ", 478 , 109 ,,,
서울,서대문구,남,20~29세," 127,968,330 "," 1,121 ", 271 ," 100,527,270 "," 1,203 ", 277 ," 129,575,000 "," 1,360 ", 304 ," 99,440,690 "," 1,209 ", 283 ," 116,342,080 "," 1,278 ", 305 ,,,
서울,서대문구,남,30~39세," 232,013,600 "," 3,009 ", 696 ," 235,444,460 "," 2,920 ", 683 ," 253,211,660 "," 3,255 ", 725 ," 262,539,420 "," 3,353 ", 720 ," 240,978,920 "," 3,065 ", 718 ,,,
서울,서대문구,남,40~49세," 704,656,450 "," 11,421 "," 2,345 "," 679,731,440 "," 10,976 "," 2,280 "," 828,438,100 "," 11,390 "," 2,336 "," 742,278,110 "," 11,409 "," 2,318 "," 785,898,460 "," 10,773 "," 2,257 ",,,
서울,서대문구,남,50~59세," 1,277,806,050 "," 21,198 "," 4,469 "," 1,280,447,070 "," 21,417 "," 4,451 "," 1,488,378,870 "," 22,970 "," 4,666 "," 1,461,086,060 "," 22,361 "," 4,569 "," 1,513,108,510 "," 21,709 "," 4,500 ",,,
서울,서대문구,남,60~69세," 1,653,225,110 "," 27,930 "," 5,802 "," 1,716,388,660 "," 28,784 "," 5,965 "," 1,937,523,540 "," 31,005 "," 6,396 "," 2,059,668,950 "," 32,263 "," 6,575 "," 2,214,394,670 "," 31,949 "," 6,627 ",,,
서울,서대문구,남,70~79세," 1,133,801,720 "," 21,181 "," 4,214 "," 1,215,014,740 "," 21,094 "," 4,199 "," 1,189,952,340 "," 21,729 "," 4,341 "," 1,498,581,180 "," 22,953 "," 4,448 "," 1,343,522,690 "," 21,955 "," 4,463 ",,,
서울,서대문구,남,80~89세," 385,596,470 "," 7,162 "," 1,395 "," 342,096,890 "," 7,283 "," 1,471 "," 430,117,970 "," 8,468 "," 1,609 "," 548,685,010 "," 9,561 "," 1,795 "," 637,157,380 "," 10,351 "," 1,972 ",,,
서울,서대문구,남,90~99세," 30,640,080 ", 567 , 70 ," 24,329,000 ", 360 , 87 ," 15,535,620 ", 371 , 83 ," 24,858,280 ", 630 , 110 ," 24,742,920 ", 580 , 108 ,,,
서울,서대문구,남,100세 이상, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,
서울,서대문구,여,0~9세," 17,992,720 ", 96 , 18 ," 17,818,130 ", 89 , 18 ," 30,364,880 ", 117 , 21 ," 12,800,720 ", 82 , 19 ," 14,128,620 ", 80 , 16 ,,,
서울,서대문구,여,10~19세," 58,488,420 ", 497 , 102 ," 67,595,230 ", 423 , 101 ," 73,858,750 ", 431 , 94 ," 51,730,040 ", 406 , 87 ," 59,843,240 ", 426 , 94 ,,,
서울,서대문구,여,20~29세," 121,215,990 "," 1,233 ", 271 ," 121,314,120 "," 1,222 ", 269 ," 101,153,830 "," 1,298 ", 312 ," 213,652,410 "," 1,537 ", 303 ," 119,723,660 "," 1,330 ", 310 ,,,
서울,서대문구,여,30~39세," 164,666,300 "," 1,892 ", 473 ," 153,669,470 "," 1,872 ", 465 ," 196,080,940 "," 2,364 ", 525 ," 216,529,400 "," 2,631 ", 550 ," 203,940,910 "," 2,522 ", 549 ,,,
서울,서대문구,여,40~49세," 343,069,130 "," 5,176 "," 1,065 "," 363,628,090 "," 4,994 "," 1,059 "," 341,076,560 "," 5,168 "," 1,104 "," 389,386,310 "," 5,527 "," 1,148 "," 394,785,000 "," 5,282 "," 1,137 ",,,
서울,서대문구,여,50~59세," 775,397,210 "," 13,480 "," 2,827 "," 807,844,400 "," 12,830 "," 2,745 "," 857,264,140 "," 13,714 "," 2,820 "," 851,338,110 "," 13,984 "," 2,772 "," 964,473,020 "," 13,868 "," 2,806 ",,,
서울,서대문구,여,60~69세," 1,172,783,040 "," 21,760 "," 4,721 "," 1,276,538,170 "," 22,634 "," 4,777 "," 1,578,096,850 "," 25,129 "," 5,067 "," 1,541,303,730 "," 25,331 "," 5,134 "," 1,525,333,720 "," 24,698 "," 5,174 ",,,
서울,서대문구,여,70~79세," 1,115,783,630 "," 24,532 "," 4,737 "," 1,145,276,270 "," 22,793 "," 4,615 "," 1,278,177,100 "," 24,443 "," 4,702 "," 1,446,354,500 "," 25,977 "," 4,822 "," 1,418,500,120 "," 24,801 "," 4,883 ",,,
서울,서대문구,여,80~89세," 470,240,840 "," 9,946 "," 1,768 "," 449,032,060 "," 10,163 "," 1,870 "," 545,101,210 "," 11,525 "," 2,095 "," 750,738,760 "," 13,395 "," 2,333 "," 796,070,440 "," 15,812 "," 2,595 ",,,
서울,서대문구,여,90~99세," 18,928,900 ", 566 , 127 ," 39,171,950 ", 824 , 123 ," 38,827,830 ", 622 , 142 ," 40,959,820 ", 887 , 176 ," 62,512,340 ", 879 , 186 ,,,
서울,서대문구,여,100세 이상, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,
서울,성동구,남,0~9세, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,
서울,성동구,남,10~19세," 12,072,460 ", 131 , 29 ," 10,263,690 ", 125 , 20 ," 24,108,730 ", 179 , 31 ," 5,599,560 ", 92 , 25 ," 8,937,270 ", 132 , 28 ,,,
서울,성동구,남,20~29세," 49,671,990 ", 577 , 109 ," 58,667,750 ", 645 , 136 ," 34,036,530 ", 680 , 159 ," 44,823,950 ", 648 , 155 ," 44,116,700 ", 673 , 153 ,,,
서울,성동구,남,30~39세," 172,992,070 "," 2,515 ", 437 ," 147,814,820 "," 2,328 ", 424 ," 167,805,540 "," 2,345 ", 438 ," 133,434,900 "," 2,165 ", 441 ," 119,702,360 "," 2,008 ", 424 ,,,
서울,성동구,남,40~49세," 305,123,670 "," 7,904 "," 1,377 "," 297,975,730 "," 7,309 "," 1,317 "," 287,525,390 "," 7,455 "," 1,365 "," 382,283,440 "," 7,397 "," 1,383 "," 415,569,690 "," 7,049 "," 1,316 ",,,
서울,성동구,남,50~59세," 588,226,040 "," 16,466 "," 2,813 "," 582,376,710 "," 15,804 "," 2,757 "," 695,829,340 "," 16,331 "," 2,831 "," 718,503,440 "," 16,042 "," 2,865 "," 734,045,150 "," 15,392 "," 2,790 ",,,
서울,성동구,남,60~69세," 648,260,100 "," 18,715 "," 3,036 "," 758,660,920 "," 19,624 "," 3,170 "," 830,062,830 "," 21,266 "," 3,400 "," 1,078,853,470 "," 22,064 "," 3,547 "," 1,234,174,500 "," 22,144 "," 3,608 ",,,
서울,성동구,남,70~79세," 594,599,720 "," 14,807 "," 2,009 "," 584,436,500 "," 14,461 "," 2,077 "," 684,808,390 "," 14,645 "," 2,102 "," 698,058,150 "," 14,226 "," 2,174 "," 708,773,470 "," 14,347 "," 2,187 ",,,
서울,성동구,남,80~89세," 209,898,280 "," 4,497 ", 640 ," 250,135,960 "," 4,782 ", 686 ," 290,555,260 "," 5,390 ", 775 ," 331,463,550 "," 5,870 ", 864 ," 343,266,480 "," 6,188 ", 914 ,,,
서울,성동구,남,90~99세," 6,213,830 ", 184 , 33 ," 5,160,060 ", 197 , 35 ," 8,853,430 ", 224 , 35 ," 6,709,350 ", 229 , 45 ," 24,107,720 ", 286 , 54 ,,,
서울,성동구,남,100세 이상, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,
서울,성동구,여,0~9세, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,
서울,성동구,여,10~19세," 12,785,300 ", 75 , 21 ," 14,854,250 ", 88 , 18 ," 7,991,200 ", 93 , 17 ," 5,560,460 ", 91 , 24 ," 23,431,470 ", 173 , 27 ,,,
서울,성동구,여,20~29세," 33,740,430 ", 371 , 79 ," 24,925,370 ", 348 , 68 ," 28,851,580 ", 382 , 97 ," 27,817,290 ", 424 , 104 ," 48,297,900 ", 395 , 109 ,,,
서울,성동구,여,30~39세," 68,837,200 ", 841 , 171 ," 45,482,350 ", 702 , 160 ," 51,472,230 ", 862 , 192 ," 83,252,030 ", 916 , 202 ," 62,509,100 ", 881 , 215 ,,,
서울,성동구,여,40~49세," 124,149,310 "," 2,908 ", 498 ," 145,847,550 "," 2,722 ", 491 ," 111,881,080 "," 2,551 ", 482 ," 102,772,140 "," 2,513 ", 483 ," 182,878,810 "," 2,455 ", 472 ,,,
서울,성동구,여,50~59세," 389,576,790 "," 9,950 "," 1,594 "," 364,563,480 "," 9,485 "," 1,581 "," 390,790,980 "," 9,369 "," 1,578 "," 428,757,930 "," 9,356 "," 1,599 "," 427,793,040 "," 8,818 "," 1,577 ",,,
서울,성동구,여,60~69세," 554,587,070 "," 15,952 "," 2,428 "," 520,813,780 "," 15,462 "," 2,423 "," 650,364,020 "," 16,229 "," 2,585 "," 690,940,350 "," 15,899 "," 2,682 "," 719,536,770 "," 15,686 "," 2,634 ",,,
서울,성동구,여,70~79세," 671,744,530 "," 17,344 "," 2,455 "," 634,176,330 "," 16,508 "," 2,421 "," 658,245,060 "," 16,887 "," 2,468 "," 698,548,070 "," 16,609 "," 2,502 "," 760,257,450 "," 16,214 "," 2,412 ",,,
